,PK0,PK1,PK2,PK3,PK4,PK5,PK6,PK7,PK8,PK9,PK10
P@29,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966
P@30,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
P@31,0.3225806451612903,0.3225806451612903,0.3225806451612903,0.3225806451612903,0.3225806451612903,0.3225806451612903,0.3225806451612903,0.3225806451612903,0.3225806451612903,0.3225806451612903,0.3225806451612903
P@32,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
P@33,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304
P@34,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354
P@35,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857
P@36,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2777777777777778
P@37,0.2702702702702703,0.2702702702702703,0.2702702702702703,0.2702702702702703,0.2702702702702703,0.2702702702702703,0.2702702702702703,0.2702702702702703,0.2702702702702703,0.2702702702702703,0.2702702702702703
P@38,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421
P@39,0.2564102564102564,0.2564102564102564,0.2564102564102564,0.2564102564102564,0.2564102564102564,0.2564102564102564,0.2564102564102564,0.2564102564102564,0.2564102564102564,0.2564102564102564,0.2564102564102564
P@40,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
P@41,0.24390243902439024,0.24390243902439024,0.24390243902439024,0.24390243902439024,0.24390243902439024,0.24390243902439024,0.24390243902439024,0.24390243902439024,0.24390243902439024,0.24390243902439024,0.24390243902439024
P@42,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808
P@43,0.23255813953488372,0.23255813953488372,0.23255813953488372,0.23255813953488372,0.23255813953488372,0.23255813953488372,0.23255813953488372,0.23255813953488372,0.23255813953488372,0.23255813953488372,0.23255813953488372
P@44,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.22727272727272727
P@45,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222
P@46,0.21739130434782608,0.21739130434782608,0.21739130434782608,0.21739130434782608,0.21739130434782608,0.21739130434782608,0.21739130434782608,0.21739130434782608,0.21739130434782608,0.21739130434782608,0.21739130434782608
P@47,0.2127659574468085,0.2127659574468085,0.2127659574468085,0.2127659574468085,0.2127659574468085,0.2127659574468085,0.2127659574468085,0.2127659574468085,0.2127659574468085,0.2127659574468085,0.2127659574468085
P@48,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.20833333333333334
P@49,0.20408163265306123,0.20408163265306123,0.20408163265306123,0.20408163265306123,0.20408163265306123,0.20408163265306123,0.20408163265306123,0.20408163265306123,0.20408163265306123,0.20408163265306123,0.20408163265306123
P@50,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
P@51,0.19607843137254902,0.19607843137254902,0.19607843137254902,0.19607843137254902,0.19607843137254902,0.19607843137254902,0.19607843137254902,0.19607843137254902,0.19607843137254902,0.19607843137254902,0.19607843137254902
P@52,0.19230769230769232,0.19230769230769232,0.19230769230769232,0.19230769230769232,0.19230769230769232,0.19230769230769232,0.19230769230769232,0.19230769230769232,0.19230769230769232,0.19230769230769232,0.19230769230769232
P@53,0.18867924528301888,0.18867924528301888,0.18867924528301888,0.18867924528301888,0.18867924528301888,0.18867924528301888,0.18867924528301888,0.18867924528301888,0.18867924528301888,0.18867924528301888,0.18867924528301888
P@54,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.18518518518518517
P@55,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182
P@56,0.17857142857142858,0.17857142857142858,0.17857142857142858,0.17857142857142858,0.17857142857142858,0.17857142857142858,0.17857142857142858,0.17857142857142858,0.17857142857142858,0.17857142857142858,0.17857142857142858
P@57,0.17543859649122806,0.17543859649122806,0.17543859649122806,0.17543859649122806,0.17543859649122806,0.17543859649122806,0.17543859649122806,0.17543859649122806,0.17543859649122806,0.17543859649122806,0.17543859649122806
P@58,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483
P@59,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.1694915254237288
P@60,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
P@61,0.16393442622950818,0.16393442622950818,0.16393442622950818,0.16393442622950818,0.16393442622950818,0.16393442622950818,0.16393442622950818,0.16393442622950818,0.16393442622950818,0.16393442622950818,0.16393442622950818
P@62,0.16129032258064516,0.16129032258064516,0.16129032258064516,0.16129032258064516,0.16129032258064516,0.16129032258064516,0.16129032258064516,0.16129032258064516,0.16129032258064516,0.16129032258064516,0.16129032258064516
P@63,0.1746031746031746,0.15873015873015872,0.15873015873015872,0.15873015873015872,0.15873015873015872,0.15873015873015872,0.15873015873015872,0.15873015873015872,0.15873015873015872,0.15873015873015872,0.15873015873015872
P@64,0.171875,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625
P@65,0.16923076923076924,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385
P@66,0.16666666666666666,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.15151515151515152
P@67,0.16417910447761194,0.14925373134328357,0.14925373134328357,0.14925373134328357,0.14925373134328357,0.14925373134328357,0.14925373134328357,0.14925373134328357,0.14925373134328357,0.14925373134328357,0.14925373134328357
P@68,0.16176470588235295,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.14705882352941177
P@69,0.15942028985507245,0.14492753623188406,0.14492753623188406,0.14492753623188406,0.14492753623188406,0.14492753623188406,0.14492753623188406,0.14492753623188406,0.14492753623188406,0.14492753623188406,0.14492753623188406
P@70,0.15714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
P@71,0.15492957746478872,0.14084507042253522,0.14084507042253522,0.14084507042253522,0.14084507042253522,0.14084507042253522,0.14084507042253522,0.14084507042253522,0.14084507042253522,0.14084507042253522,0.14084507042253522
P@72,0.1527777777777778,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.1388888888888889
P@73,0.1506849315068493,0.136986301369863,0.136986301369863,0.136986301369863,0.136986301369863,0.136986301369863,0.136986301369863,0.136986301369863,0.136986301369863,0.136986301369863,0.136986301369863
P@74,0.14864864864864866,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.13513513513513514
P@75,0.14666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333
P@76,0.14473684210526316,0.13157894736842105,0.14473684210526316,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.13157894736842105
P@77,0.14285714285714285,0.12987012987012986,0.14285714285714285,0.12987012987012986,0.14285714285714285,0.12987012987012986,0.12987012987012986,0.12987012987012986,0.12987012987012986,0.12987012987012986,0.12987012987012986
P@78,0.14102564102564102,0.1282051282051282,0.14102564102564102,0.1282051282051282,0.14102564102564102,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282
P@79,0.13924050632911392,0.12658227848101267,0.13924050632911392,0.12658227848101267,0.13924050632911392,0.12658227848101267,0.13924050632911392,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12658227848101267
P@80,0.1375,0.125,0.1375,0.125,0.1375,0.125,0.1375,0.125,0.1375,0.125,0.125
P@81,0.13580246913580246,0.12345679012345678,0.13580246913580246,0.12345679012345678,0.13580246913580246,0.12345679012345678,0.13580246913580246,0.12345679012345678,0.13580246913580246,0.12345679012345678,0.13580246913580246
P@82,0.13414634146341464,0.12195121951219512,0.13414634146341464,0.12195121951219512,0.13414634146341464,0.12195121951219512,0.13414634146341464,0.12195121951219512,0.13414634146341464,0.12195121951219512,0.13414634146341464
P@83,0.13253012048192772,0.12048192771084337,0.13253012048192772,0.12048192771084337,0.13253012048192772,0.12048192771084337,0.13253012048192772,0.12048192771084337,0.13253012048192772,0.12048192771084337,0.13253012048192772
P@84,0.13095238095238096,0.11904761904761904,0.13095238095238096,0.11904761904761904,0.13095238095238096,0.11904761904761904,0.13095238095238096,0.11904761904761904,0.13095238095238096,0.11904761904761904,0.13095238095238096
P@85,0.12941176470588237,0.11764705882352941,0.12941176470588237,0.11764705882352941,0.12941176470588237,0.11764705882352941,0.12941176470588237,0.11764705882352941,0.12941176470588237,0.11764705882352941,0.12941176470588237
P@86,0.12790697674418605,0.11627906976744186,0.12790697674418605,0.11627906976744186,0.12790697674418605,0.11627906976744186,0.12790697674418605,0.11627906976744186,0.12790697674418605,0.11627906976744186,0.12790697674418605
P@87,0.12643678160919541,0.11494252873563218,0.12643678160919541,0.11494252873563218,0.12643678160919541,0.11494252873563218,0.12643678160919541,0.11494252873563218,0.12643678160919541,0.11494252873563218,0.12643678160919541
P@88,0.125,0.11363636363636363,0.125,0.11363636363636363,0.125,0.11363636363636363,0.125,0.11363636363636363,0.125,0.11363636363636363,0.125
P@89,0.12359550561797752,0.11235955056179775,0.12359550561797752,0.11235955056179775,0.12359550561797752,0.11235955056179775,0.12359550561797752,0.11235955056179775,0.12359550561797752,0.11235955056179775,0.12359550561797752
P@90,0.12222222222222222,0.12222222222222222,0.12222222222222222,0.1111111111111111,0.12222222222222222,0.1111111111111111,0.12222222222222222,0.1111111111111111,0.12222222222222222,0.1111111111111111,0.12222222222222222
P@91,0.12087912087912088,0.12087912087912088,0.12087912087912088,0.10989010989010989,0.12087912087912088,0.10989010989010989,0.12087912087912088,0.10989010989010989,0.12087912087912088,0.10989010989010989,0.12087912087912088
P@92,0.11956521739130435,0.11956521739130435,0.11956521739130435,0.10869565217391304,0.11956521739130435,0.10869565217391304,0.11956521739130435,0.10869565217391304,0.11956521739130435,0.10869565217391304,0.11956521739130435
P@93,0.11827956989247312,0.11827956989247312,0.11827956989247312,0.10752688172043011,0.11827956989247312,0.10752688172043011,0.11827956989247312,0.10752688172043011,0.11827956989247312,0.10752688172043011,0.11827956989247312
P@94,0.11702127659574468,0.11702127659574468,0.11702127659574468,0.10638297872340426,0.11702127659574468,0.10638297872340426,0.11702127659574468,0.10638297872340426,0.11702127659574468,0.10638297872340426,0.11702127659574468
P@95,0.11578947368421053,0.11578947368421053,0.11578947368421053,0.10526315789473684,0.11578947368421053,0.10526315789473684,0.11578947368421053,0.10526315789473684,0.11578947368421053,0.10526315789473684,0.11578947368421053
P@96,0.11458333333333333,0.11458333333333333,0.11458333333333333,0.10416666666666667,0.11458333333333333,0.10416666666666667,0.11458333333333333,0.10416666666666667,0.11458333333333333,0.10416666666666667,0.11458333333333333
P@97,0.1134020618556701,0.1134020618556701,0.1134020618556701,0.10309278350515463,0.1134020618556701,0.10309278350515463,0.1134020618556701,0.10309278350515463,0.1134020618556701,0.10309278350515463,0.1134020618556701
P@98,0.11224489795918367,0.11224489795918367,0.11224489795918367,0.10204081632653061,0.11224489795918367,0.10204081632653061,0.11224489795918367,0.10204081632653061,0.11224489795918367,0.10204081632653061,0.11224489795918367
P@99,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.10101010101010101,0.1111111111111111,0.10101010101010101,0.1111111111111111,0.10101010101010101,0.1111111111111111,0.10101010101010101,0.1111111111111111
P@100,0.11,0.11,0.11,0.1,0.11,0.1,0.11,0.1,0.11,0.1,0.11
P@101,0.10891089108910891,0.10891089108910891,0.10891089108910891,0.09900990099009901,0.10891089108910891,0.09900990099009901,0.10891089108910891,0.09900990099009901,0.10891089108910891,0.09900990099009901,0.10891089108910891
P@102,0.10784313725490197,0.10784313725490197,0.10784313725490197,0.09803921568627451,0.10784313725490197,0.09803921568627451,0.10784313725490197,0.09803921568627451,0.10784313725490197,0.09803921568627451,0.10784313725490197
P@103,0.10679611650485436,0.10679611650485436,0.10679611650485436,0.0970873786407767,0.10679611650485436,0.0970873786407767,0.10679611650485436,0.0970873786407767,0.10679611650485436,0.0970873786407767,0.10679611650485436
P@104,0.10576923076923077,0.10576923076923077,0.10576923076923077,0.09615384615384616,0.10576923076923077,0.09615384615384616,0.10576923076923077,0.09615384615384616,0.10576923076923077,0.09615384615384616,0.10576923076923077
P@105,0.10476190476190476,0.10476190476190476,0.10476190476190476,0.10476190476190476,0.10476190476190476,0.09523809523809523,0.10476190476190476,0.09523809523809523,0.10476190476190476,0.09523809523809523,0.10476190476190476
P@106,0.10377358490566038,0.10377358490566038,0.10377358490566038,0.10377358490566038,0.10377358490566038,0.10377358490566038,0.10377358490566038,0.09433962264150944,0.10377358490566038,0.09433962264150944,0.10377358490566038
P@107,0.102803738317757,0.102803738317757,0.102803738317757,0.102803738317757,0.102803738317757,0.102803738317757,0.102803738317757,0.09345794392523364,0.102803738317757,0.09345794392523364,0.102803738317757
P@108,0.10185185185185185,0.10185185185185185,0.10185185185185185,0.10185185185185185,0.10185185185185185,0.10185185185185185,0.10185185185185185,0.10185185185185185,0.10185185185185185,0.09259259259259259,0.10185185185185185
P@109,0.10091743119266056,0.10091743119266056,0.10091743119266056,0.10091743119266056,0.10091743119266056,0.10091743119266056,0.10091743119266056,0.10091743119266056,0.10091743119266056,0.10091743119266056,0.10091743119266056
P@110,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
P@111,0.0990990990990991,0.0990990990990991,0.0990990990990991,0.0990990990990991,0.0990990990990991,0.0990990990990991,0.0990990990990991,0.0990990990990991,0.0990990990990991,0.0990990990990991,0.0990990990990991
P@112,0.09821428571428571,0.09821428571428571,0.09821428571428571,0.09821428571428571,0.09821428571428571,0.09821428571428571,0.09821428571428571,0.09821428571428571,0.09821428571428571,0.09821428571428571,0.09821428571428571
P@113,0.09734513274336283,0.09734513274336283,0.09734513274336283,0.09734513274336283,0.09734513274336283,0.09734513274336283,0.09734513274336283,0.09734513274336283,0.09734513274336283,0.09734513274336283,0.09734513274336283
P@114,0.09649122807017543,0.09649122807017543,0.09649122807017543,0.09649122807017543,0.09649122807017543,0.09649122807017543,0.09649122807017543,0.09649122807017543,0.09649122807017543,0.09649122807017543,0.09649122807017543
P@115,0.09565217391304348,0.09565217391304348,0.09565217391304348,0.09565217391304348,0.09565217391304348,0.09565217391304348,0.09565217391304348,0.09565217391304348,0.09565217391304348,0.09565217391304348,0.09565217391304348
P@116,0.09482758620689655,0.09482758620689655,0.09482758620689655,0.09482758620689655,0.09482758620689655,0.09482758620689655,0.09482758620689655,0.09482758620689655,0.09482758620689655,0.09482758620689655,0.09482758620689655
