priority1,priority2,type,package_name,field_name,method_name,startline,endline,label,s1,s2,s3,s4,addr,_package,_class,_method,rank_score,s4_rank
L,B,SE_NO_SERIALVERSIONID,org.jdesktop.swingworker.SwingWorker$SwingWorkerPropertyChangeSupport,NO_FIELD,NO_METHOD,884,900,0,-1.0,-1.0,-1.0,0.0,SnVI,org.jdesktop.swingworker,org.jdesktop.swingworker.SwingWorker,org.jdesktop.swingworker.SwingWorker$SwingWorkerPropertyChangeSupport.NO_METHOD,0.004871334900408264,0.0
M,X,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,org.jmeld.util.JaxbPersister,NO_FIELD,save(Ljava/lang/Object;Ljava/io/File;)V,56,56,0,0.0,0.0,0.0,0.0,OBL,org.jmeld.util,org.jmeld.util.JaxbPersister,org.jmeld.util.JaxbPersister.save,0.005567239886180873,0.0
H,B,HE_EQUALS_USE_HASHCODE,org.jmeld.diff.JMDelta,NO_FIELD,equals(Ljava/lang/Object;)Z,182,195,0,-1.0,-1.0,-1.0,0.0,HE,org.jmeld.diff,org.jmeld.diff.JMDelta,org.jmeld.diff.JMDelta.equals,0.036124255983064596,0.0
L,D,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org.eclipse.compare.rangedifferencer.RangeDifferencer,NO_FIELD,findDifferences(Lorg/eclipse/compare/rangedifferencer/IRangeComparator;Lorg/eclipse/compare/rangedifferencer/IRangeComparator;Lorg/eclipse/compare/rangedifferencer/IRangeComparator;)[Lorg/eclipse/compare/rangedifferencer/RangeDifference;,93,93,0,0.0,0.0,0.0,0.0,PZLA,org.eclipse.compare.rangedifferencer,org.eclipse.compare.rangedifferencer.RangeDifferencer,org.eclipse.compare.rangedifferencer.RangeDifferencer.findDifferences,0.0013918099715452183,0.0
M,P,UPM_UNCALLED_PRIVATE_METHOD,org.jmeld.util.prefs.Preference,NO_FIELD,getKey(Ljava/lang/String;I)Ljava/lang/String;,93,93,0,0.0,0.0,0.0,0.0,UPM,org.jmeld.util.prefs,org.jmeld.util.prefs.Preference,org.jmeld.util.prefs.Preference.getKey,0.0013918099715452183,0.0
M,B,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org.jmeld.util.file.cmd.CopyFileCmd$MkDirCommand,NO_FIELD,execute()V,66,66,0,-1.0,-1.0,-1.0,0.0,RV,org.jmeld.util.file.cmd,org.jmeld.util.file.cmd.CopyFileCmd,org.jmeld.util.file.cmd.CopyFileCmd$MkDirCommand.execute,0.012526289743906965,0.0
M,B,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org.jmeld.util.file.cmd.CopyFileCmd$MkDirCommand,NO_FIELD,undo()V,75,75,0,-1.0,-1.0,-1.0,0.0,RV,org.jmeld.util.file.cmd,org.jmeld.util.file.cmd.CopyFileCmd,org.jmeld.util.file.cmd.CopyFileCmd$MkDirCommand.undo,0.011830384758134357,0.0
M,B,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION,org.jmeld.util.file.cmd.CopyFileCmd$MkDirCommand,NO_FIELD,<init>(Lorg/jmeld/util/file/cmd/CopyFileCmd;Ljava/io/File;)V,55,57,0,-1.0,-1.0,-1.0,0.0,THROWS,org.jmeld.util.file.cmd,org.jmeld.util.file.cmd.CopyFileCmd,org.jmeld.util.file.cmd.CopyFileCmd$MkDirCommand.<init>,0.011830384758134357,0.0
M,B,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION,org.jmeld.util.file.cmd.CopyFileCmd$MkDirCommand,NO_FIELD,execute()V,62,67,0,-1.0,-1.0,-1.0,0.0,THROWS,org.jmeld.util.file.cmd,org.jmeld.util.file.cmd.CopyFileCmd,org.jmeld.util.file.cmd.CopyFileCmd$MkDirCommand.execute,0.012526289743906965,0.0
L,D,REC_CATCH_EXCEPTION,org.jmeld.util.file.cmd.RemoveFileCmd$RemoveCommand,NO_FIELD,undo()V,75,75,0,-1.0,-1.0,-1.0,0.0,REC,org.jmeld.util.file.cmd,org.jmeld.util.file.cmd.RemoveFileCmd,org.jmeld.util.file.cmd.RemoveFileCmd$RemoveCommand.undo,0.007654954843498701,0.0
M,B,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org.jmeld.util.file.cmd.RemoveFileCmd$RemoveCommand,NO_FIELD,execute()V,59,59,0,-1.0,-1.0,-1.0,0.0,RV,org.jmeld.util.file.cmd,org.jmeld.util.file.cmd.RemoveFileCmd,org.jmeld.util.file.cmd.RemoveFileCmd$RemoveCommand.execute,0.00835085982927131,0.0
M,B,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org.jmeld.util.file.cmd.RemoveFileCmd$RemoveCommand,NO_FIELD,discard()V,90,90,0,-1.0,-1.0,-1.0,0.0,RV,org.jmeld.util.file.cmd,org.jmeld.util.file.cmd.RemoveFileCmd,org.jmeld.util.file.cmd.RemoveFileCmd$RemoveCommand.discard,0.007654954843498701,0.0
M,B,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION,org.jmeld.util.file.cmd.CopyFileCmd$ResetCommand,NO_FIELD,execute()V,180,181,0,-1.0,-1.0,-1.0,0.0,THROWS,org.jmeld.util.file.cmd,org.jmeld.util.file.cmd.CopyFileCmd,org.jmeld.util.file.cmd.CopyFileCmd$ResetCommand.execute,0.011830384758134357,0.0
M,B,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION,org.jmeld.util.file.cmd.AbstractCmd,NO_FIELD,execute()V,22,35,0,0.0,0.0,0.0,0.0,THROWS,org.jmeld.util.file.cmd,org.jmeld.util.file.cmd.AbstractCmd,org.jmeld.util.file.cmd.AbstractCmd.execute,0.0027836199430904367,0.0
M,B,EQ_COMPARETO_USE_OBJECT_EQUALS,org.apache.jmeld.tools.ant.types.Resource,NO_FIELD,compareTo(Ljava/lang/Object;)I,239,245,0,0.0,0.0,0.001436294233172472,0.0,Eq,org.apache.jmeld.tools.ant.types,org.apache.jmeld.tools.ant.types.Resource,org.apache.jmeld.tools.ant.types.Resource.compareTo,0.0013918099715452183,0.0
M,D,SF_SWITCH_NO_DEFAULT,org.jmeld.ui.swing.BusyLabel$BusyIcon,NO_FIELD,paintIcon(Ljava/awt/Component;Ljava/awt/Graphics;II)V,143,183,0,-1.0,-1.0,-1.0,0.0,SF,org.jmeld.ui.swing,org.jmeld.ui.swing.BusyLabel,org.jmeld.ui.swing.BusyLabel$BusyIcon.paintIcon,0.0020877149573178275,0.0
L,P,UPM_UNCALLED_PRIVATE_METHOD,org.jmeld.diff.JMRevision,NO_FIELD,insert(Lorg/jmeld/diff/JMDelta;)V,267,281,0,0.0,0.0,0.0,0.0,UPM,org.jmeld.diff,org.jmeld.diff.JMRevision,org.jmeld.diff.JMRevision.insert,0.005567239886180873,0.0
L,P,UPM_UNCALLED_PRIVATE_METHOD,org.jmeld.diff.JMRevision,NO_FIELD,findDelta(ZII)Lorg/jmeld/diff/JMDelta;,287,304,0,0.0,0.0,0.0,0.0,UPM,org.jmeld.diff,org.jmeld.diff.JMRevision,org.jmeld.diff.JMRevision.findDelta,0.005567239886180873,0.0
M,V,EI_EXPOSE_REP2,org.jmeld.ui.swing.table.JMTableModel$Column,this$0,<init>(Lorg/jmeld/ui/swing/table/JMTableModel;Ljava/lang/String;ILjava/lang/String;Ljava/lang/String;Ljava/lang/Class;IZ)V,165,165,0,-1.0,-1.0,-1.0,0.0,EI2,org.jmeld.ui.swing.table,org.jmeld.ui.swing.table.JMTableModel,org.jmeld.ui.swing.table.JMTableModel$Column.<init>,0.0020877149573178275,0.0
L,P,DM_STRING_TOSTRING,org.jmeld.util.Result,NO_FIELD,getDescription()Ljava/lang/String;,62,62,0,0.0,0.0,0.0,0.0,Dm,org.jmeld.util,org.jmeld.util.Result,org.jmeld.util.Result.getDescription,0.0020877149573178275,0.0
M,B,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION,org.jdesktop.swingworker.SwingWorker$1,NO_FIELD,call()Ljava/lang/Object;,275,276,0,-1.0,-1.0,-1.0,0.0,THROWS,org.jdesktop.swingworker,org.jdesktop.swingworker.SwingWorker,org.jdesktop.swingworker.SwingWorker$1.call,0.004871334900408264,0.0
M,C,NP_NULL_ON_SOME_PATH,org.jmeld.diff.EclipseDiff$RangeComparator,NO_FIELD,rangesEqual(ILorg/eclipse/compare/rangedifferencer/IRangeComparator;I)Z,104,104,0,-1.0,-1.0,-1.0,0.0,NP,org.jmeld.diff,org.jmeld.diff.EclipseDiff,org.jmeld.diff.EclipseDiff$RangeComparator.rangesEqual,0.0020877149573178275,0.0
M,D,EQ_DOESNT_OVERRIDE_EQUALS,org.jmeld.model.LevenshteinTableModel$ColorPoint,NO_FIELD,equals(Ljava/lang/Object;)Z,1,1,0,-1.0,-1.0,-1.0,0.0,Eq,org.jmeld.model,org.jmeld.model.LevenshteinTableModel,org.jmeld.model.LevenshteinTableModel$ColorPoint.equals,0.0006959049857726092,0.0
L,M,LI_LAZY_INIT_STATIC,org.jmeld.util.RegexUtil,whiteSpacePattern,getWhitespacePattern()Ljava/util/regex/Pattern;,17,19,0,0.0,0.0,0.0,0.0,LI,org.jmeld.util,org.jmeld.util.RegexUtil,org.jmeld.util.RegexUtil.getWhitespacePattern,0.0013918099715452183,0.0
L,D,RI_REDUNDANT_INTERFACES,org.jmeld.ui.AbstractContentPanel$MyUndoManager,NO_FIELD,NO_METHOD,169,209,0,-1.0,-1.0,-1.0,0.0,RI,org.jmeld.ui,org.jmeld.ui.AbstractContentPanel,org.jmeld.ui.AbstractContentPanel$MyUndoManager.NO_METHOD,0.0027836199430904367,0.0
M,B,VA_FORMAT_STRING_USES_NEWLINE,org.jmeld.util.UIDefaultsPrint,NO_FIELD,main([Ljava/lang/String;)V,42,42,0,0.0,0.0,0.0,0.0,FS,org.jmeld.util,org.jmeld.util.UIDefaultsPrint,org.jmeld.util.UIDefaultsPrint.main,0.0027836199430904367,0.0
M,P,DM_NUMBER_CTOR,org.apache.commons.jrcs.diff.Diff,NO_FIELD,randomSequence(IJ)[Ljava/lang/Object;,354,354,0,0.0,0.0,0.0,0.0,Bx,org.apache.commons.jrcs.diff,org.apache.commons.jrcs.diff.Diff,org.apache.commons.jrcs.diff.Diff.randomSequence,0.08519686951581051,0.0
M,V,EI_EXPOSE_REP2,org.jmeld.ui.swing.table.JMTreeTableModel$Column,this$0,<init>(Lorg/jmeld/ui/swing/table/JMTreeTableModel;Ljava/lang/String;ILjava/lang/String;Ljava/lang/String;Ljava/lang/Class;IZ)V,118,118,0,-1.0,-1.0,-1.0,0.0,EI2,org.jmeld.ui.swing.table,org.jmeld.ui.swing.table.JMTreeTableModel,org.jmeld.ui.swing.table.JMTreeTableModel$Column.<init>,0.0020877149573178275,0.0
M,B,RC_REF_COMPARISON_BAD_PRACTICE_BOOLEAN,org.jmeld.util.WeakHashSet,value,remove(Ljava/lang/Object;)Z,60,60,0,0.0,0.0,0.0,0.0,RC,org.jmeld.util,org.jmeld.util.WeakHashSet,org.jmeld.util.WeakHashSet.remove,0.0020877149573178275,0.0
L,D,RI_REDUNDANT_INTERFACES,org.jmeld.util.WeakHashSet,NO_FIELD,NO_METHOD,9,66,0,-1.0,-1.0,-1.0,0.0,RI,org.jmeld.util,org.jmeld.util.WeakHashSet,org.jmeld.util.WeakHashSet.NO_METHOD,0.0020877149573178275,0.0
M,B,NP_EQUALS_SHOULD_HANDLE_NULL_ARGUMENT,org.jmeld.diff.JMDiff$JMString,NO_FIELD,equals(Ljava/lang/Object;)Z,282,282,0,-1.0,-1.0,-1.0,0.0,NP,org.jmeld.diff,org.jmeld.diff.JMDiff,org.jmeld.diff.JMDiff$JMString.equals,0.003479524928863046,0.0
M,B,BC_EQUALS_METHOD_SHOULD_WORK_FOR_ALL_OBJECTS,org.jmeld.diff.JMDiff$JMString,NO_FIELD,equals(Ljava/lang/Object;)Z,282,282,0,-1.0,-1.0,-1.0,0.0,BC,org.jmeld.diff,org.jmeld.diff.JMDiff,org.jmeld.diff.JMDiff$JMString.equals,0.003479524928863046,0.0
H,B,HE_EQUALS_USE_HASHCODE,org.eclipse.compare.rangedifferencer.RangeDifference,NO_FIELD,equals(Ljava/lang/Object;)Z,228,238,0,-1.0,-1.0,-1.0,0.0,HE,org.eclipse.compare.rangedifferencer,org.eclipse.compare.rangedifferencer.RangeDifference,org.eclipse.compare.rangedifferencer.RangeDifference.equals,0.0013918099715452183,0.0
M,B,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION,org.jmeld.util.file.cmd.RemoveFileCmd$RemoveCommand,NO_FIELD,execute()V,43,60,0,-1.0,-1.0,-1.0,0.0,THROWS,org.jmeld.util.file.cmd,org.jmeld.util.file.cmd.RemoveFileCmd,org.jmeld.util.file.cmd.RemoveFileCmd$RemoveCommand.execute,0.00835085982927131,0.0
M,B,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org.jmeld.util.file.cmd.CopyFileCmd$CopyCommand,NO_FIELD,undo()V,132,132,0,-1.0,-1.0,-1.0,0.0,RV,org.jmeld.util.file.cmd,org.jmeld.util.file.cmd.CopyFileCmd,org.jmeld.util.file.cmd.CopyFileCmd$CopyCommand.undo,0.011830384758134357,0.0
M,B,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION,org.jmeld.ui.FolderDiffPanel$RefreshAction,NO_FIELD,doInBackground()Ljava/lang/Object;,554,554,0,-1.0,-1.0,-1.0,0.0,THROWS,org.jmeld.ui,org.jmeld.ui.FolderDiffPanel,org.jmeld.ui.FolderDiffPanel$RefreshAction.doInBackground,0.1788858230738566,0.0
L,I,DM_CONVERT_CASE,org.apache.jmeld.tools.ant.DirectoryScanner,NO_FIELD,fillNonPatternSet(Ljava/util/List;Ljava/util/List;)Ljava/util/List;,1505,1505,0,0.0,0.0,0.0,0.0,Dm,org.apache.jmeld.tools.ant,org.apache.jmeld.tools.ant.DirectoryScanner,org.apache.jmeld.tools.ant.DirectoryScanner.fillNonPatternSet,0.011134479772361747,0.0
M,B,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION,org.jmeld.util.node.JMDiffNode,NO_FIELD,getRemoveLeftCmd()Lorg/jmeld/util/file/cmd/AbstractCmd;,204,209,0,0.0,0.0,0.0,0.0,THROWS,org.jmeld.util.node,org.jmeld.util.node.JMDiffNode,org.jmeld.util.node.JMDiffNode.getRemoveLeftCmd,0.005567239886180873,0.0
H,M,LI_LAZY_INIT_UPDATE_STATIC,org.jmeld.vc.VersionControlUtil,versionControlList,getVersionControlList()Ljava/util/List;,39,40,0,0.0,0.0,0.0,0.0,LI,org.jmeld.vc,org.jmeld.vc.VersionControlUtil,org.jmeld.vc.VersionControlUtil.getVersionControlList,0.0027836199430904367,0.0
L,B,SE_BAD_FIELD_STORE,org.jmeld.ui.swing.table.JMTreeTable,myTreeTableHacker,NO_METHOD,79,79,0,0.0,0.0,0.0,0.0,Se,org.jmeld.ui.swing.table,org.jmeld.ui.swing.table.JMTreeTable,org.jmeld.ui.swing.table.JMTreeTable.NO_METHOD,0.003479524928863046,0.0
M,D,EQ_DOESNT_OVERRIDE_EQUALS,org.jmeld.util.node.VersionControlBaseNode,NO_FIELD,equals(Ljava/lang/Object;)Z,1,1,0,-1.0,-1.0,-1.0,0.0,Eq,org.jmeld.util.node,org.jmeld.util.node.VersionControlBaseNode,org.jmeld.util.node.VersionControlBaseNode.equals,0.06675851297818688,0.0
L,D,DB_DUPLICATE_SWITCH_CLAUSES,org.jmeld.util.file.VersionControlDiff,NO_FIELD,diff()V,99,100,0,0.0,0.0,0.0,0.0,DB,org.jmeld.util.file,org.jmeld.util.file.VersionControlDiff,org.jmeld.util.file.VersionControlDiff.diff,0.09459291703890024,0.0
M,B,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION,org.jmeld.ui.FileComparison,NO_FIELD,doInBackground()Ljava/lang/Object;,17,17,0,-1.0,-1.0,-1.0,0.0,THROWS,org.jmeld.ui,org.jmeld.ui.FileComparison,org.jmeld.ui.FileComparison.doInBackground,0.0014845973029815663,0.0
L,I,DM_CONVERT_CASE,org.apache.jmeld.tools.ant.DirectoryScanner,NO_FIELD,isIncluded(Ljava/lang/String;)Z,1026,1026,0,-1.0,-1.0,-1.0,0.0,Dm,org.apache.jmeld.tools.ant,org.apache.jmeld.tools.ant.DirectoryScanner,org.apache.jmeld.tools.ant.DirectoryScanner.isIncluded,0.011134479772361747,0.0
L,I,DM_CONVERT_CASE,org.apache.jmeld.tools.ant.DirectoryScanner,NO_FIELD,isExcluded(Ljava/lang/String;)Z,1133,1133,0,-1.0,-1.0,-1.0,0.0,Dm,org.apache.jmeld.tools.ant,org.apache.jmeld.tools.ant.DirectoryScanner,org.apache.jmeld.tools.ant.DirectoryScanner.isExcluded,0.011134479772361747,0.0
M,M,MWN_MISMATCHED_NOTIFY,org.apache.jmeld.tools.ant.DirectoryScanner,NO_FIELD,scan()V,701,701,0,0.0,0.0,0.0,0.0,MWN,org.apache.jmeld.tools.ant,org.apache.jmeld.tools.ant.DirectoryScanner,org.apache.jmeld.tools.ant.DirectoryScanner.scan,0.011134479772361747,0.0
M,B,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org.jmeld.util.file.cmd.CopyFileCmd$CopyCommand,NO_FIELD,discard()V,162,162,0,-1.0,-1.0,-1.0,0.0,RV,org.jmeld.util.file.cmd,org.jmeld.util.file.cmd.CopyFileCmd,org.jmeld.util.file.cmd.CopyFileCmd$CopyCommand.discard,0.011830384758134357,0.0
L,M,MWN_MISMATCHED_NOTIFY,org.apache.jmeld.tools.ant.DirectoryScanner,NO_FIELD,slowScan()V,858,858,0,0.0,0.0,0.0,0.0,MWN,org.apache.jmeld.tools.ant,org.apache.jmeld.tools.ant.DirectoryScanner,org.apache.jmeld.tools.ant.DirectoryScanner.slowScan,0.011134479772361747,0.0
L,D,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,org.jmeld.util.prefs.DirectoryChooserPreference,NO_FIELD,save()V,66,66,0,0.0,0.0,0.0,0.0,RCN,org.jmeld.util.prefs,org.jmeld.util.prefs.DirectoryChooserPreference,org.jmeld.util.prefs.DirectoryChooserPreference.save,0.0020877149573178275,0.0
M,D,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,org.apache.commons.jrcs.diff.myers.MyersDiff,NO_FIELD,isEmpty(Ljava/lang/Object;)Z,236,236,0,0.0,0.0,0.0,0.0,RCN,org.apache.commons.jrcs.diff.myers,org.apache.commons.jrcs.diff.myers.MyersDiff,org.apache.commons.jrcs.diff.myers.MyersDiff.isEmpty,0.0027836199430904367,0.0
L,P,UPM_UNCALLED_PRIVATE_METHOD,org.apache.commons.jrcs.diff.myers.MyersDiff,NO_FIELD,isEmpty(Ljava/lang/Object;)Z,229,236,0,0.0,0.0,0.0,0.0,UPM,org.apache.commons.jrcs.diff.myers,org.apache.commons.jrcs.diff.myers.MyersDiff,org.apache.commons.jrcs.diff.myers.MyersDiff.isEmpty,0.0027836199430904367,0.0
M,B,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION,org.jmeld.ui.DirectoryComparison,NO_FIELD,doInBackground()Ljava/lang/Object;,18,18,0,-1.0,-1.0,-1.0,0.0,THROWS,org.jmeld.ui,org.jmeld.ui.DirectoryComparison,org.jmeld.ui.DirectoryComparison.doInBackground,0.0012371644191513053,0.0
M,B,OS_OPEN_STREAM,org.apache.commons.jrcs.tools.JDiff,NO_FIELD,loadFile(Ljava/lang/String;)[Ljava/lang/String;,82,82,0,0.0,0.0,0.0,0.0,OS,org.apache.commons.jrcs.tools,org.apache.commons.jrcs.tools.JDiff,org.apache.commons.jrcs.tools.JDiff.loadFile,0.003479524928863046,0.0
M,B,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION,org.apache.commons.jrcs.tools.JDiff,NO_FIELD,main([Ljava/lang/String;)V,102,134,0,0.0,0.0,0.0,0.0,THROWS,org.apache.commons.jrcs.tools,org.apache.commons.jrcs.tools.JDiff,org.apache.commons.jrcs.tools.JDiff.main,0.0027836199430904367,0.0
L,D,REC_CATCH_EXCEPTION,org.jmeld.ui.dnd.DragAndDropPanel$3,NO_FIELD,mousePressed(Ljava/awt/event/MouseEvent;)V,255,255,0,-1.0,-1.0,-1.0,0.0,REC,org.jmeld.ui.dnd,org.jmeld.ui.dnd.DragAndDropPanel,org.jmeld.ui.dnd.DragAndDropPanel$3.mousePressed,0.0013918099715452183,0.0
M,B,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION,org.jmeld.util.node.JMDiffNode,NO_FIELD,getCopyToLeftCmd()Lorg/jmeld/util/file/cmd/AbstractCmd;,191,197,0,0.0,0.0,0.0,0.0,THROWS,org.jmeld.util.node,org.jmeld.util.node.JMDiffNode,org.jmeld.util.node.JMDiffNode.getCopyToLeftCmd,0.005567239886180873,0.0
M,B,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION,org.jmeld.util.node.JMDiffNode,NO_FIELD,getCopyToRightCmd()Lorg/jmeld/util/file/cmd/AbstractCmd;,178,184,0,0.0,0.0,0.0,0.0,THROWS,org.jmeld.util.node,org.jmeld.util.node.JMDiffNode,org.jmeld.util.node.JMDiffNode.getCopyToRightCmd,0.005567239886180873,0.0
M,B,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION,org.jmeld.util.file.cmd.CopyFileCmd,NO_FIELD,createCommands()V,32,46,0,0.0,0.0,0.0,0.0,THROWS,org.jmeld.util.file.cmd,org.jmeld.util.file.cmd.CopyFileCmd,org.jmeld.util.file.cmd.CopyFileCmd.createCommands,0.011830384758134357,0.0
M,B,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION,org.jmeld.util.file.cmd.CopyFileCmd,NO_FIELD,<init>(Lorg/jmeld/util/node/JMDiffNode;Lorg/jmeld/util/node/FileNode;Lorg/jmeld/util/node/FileNode;)V,19,23,0,-1.0,-1.0,-1.0,0.0,THROWS,org.jmeld.util.file.cmd,org.jmeld.util.file.cmd.CopyFileCmd,org.jmeld.util.file.cmd.CopyFileCmd.<init>,0.013918099715452183,0.0
M,B,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION,org.jmeld.util.file.cmd.CopyFileCmd$CopyCommand,NO_FIELD,execute()V,96,116,0,-1.0,-1.0,-1.0,0.0,THROWS,org.jmeld.util.file.cmd,org.jmeld.util.file.cmd.CopyFileCmd,org.jmeld.util.file.cmd.CopyFileCmd$CopyCommand.execute,0.011830384758134357,0.0
L,V,DP_DO_INSIDE_DO_PRIVILEGED,org.jmeld.ui.action.MeldAction,NO_FIELD,actionPerformed(Ljava/awt/event/ActionEvent;)V,104,104,0,0.0,0.0,0.0,0.0,DP,org.jmeld.ui.action,org.jmeld.ui.action.MeldAction,org.jmeld.ui.action.MeldAction.actionPerformed,0.004608437461338611,0.0
M,B,DM_EXIT,org.jmeld.ui.action.MeldAction,NO_FIELD,initMethods()V,58,58,0,0.0,0.0,0.0,0.0,Dm,org.jmeld.ui.action,org.jmeld.ui.action.MeldAction,org.jmeld.ui.action.MeldAction.initMethods,0.0057837436595323515,0.0
M,P,SBSC_USE_STRINGBUFFER_CONCATENATION,org.jmeld.ui.SavePanelDialog,NO_FIELD,getSavePanel()Ljavax/swing/JComponent;,133,133,0,0.0,0.0,0.0,0.0,SBSC,org.jmeld.ui,org.jmeld.ui.SavePanelDialog,org.jmeld.ui.SavePanelDialog.getSavePanel,0.0020877149573178275,0.0
L,C,RpC_REPEATED_CONDITIONAL_TEST,org.apache.jmeld.tools.ant.util.FileUtils,NO_FIELD,normalize(Ljava/lang/String;)Ljava/io/File;,302,302,0,0.0,0.0,0.0,0.0,RpC,org.apache.jmeld.tools.ant.util,org.apache.jmeld.tools.ant.util.FileUtils,org.apache.jmeld.tools.ant.util.FileUtils.normalize,0.0062631448719534825,0.0
H,C,RV_ABSOLUTE_VALUE_OF_RANDOM_INT,org.apache.jmeld.tools.ant.util.FileUtils,NO_FIELD,createTempFile(Ljava/lang/String;Ljava/lang/String;Ljava/io/File;)Ljava/io/File;,478,478,0,0.0,0.0,0.0,0.0,RV,org.apache.jmeld.tools.ant.util,org.apache.jmeld.tools.ant.util.FileUtils,org.apache.jmeld.tools.ant.util.FileUtils.createTempFile,0.0062631448719534825,0.0
M,D,RV_DONT_JUST_NULL_CHECK_READLINE,org.apache.jmeld.tools.ant.util.FileUtils,NO_FIELD,textEquals(Ljava/io/File;Ljava/io/File;)Z,623,623,0,0.0,0.0,0.0,0.0,RV,org.apache.jmeld.tools.ant.util,org.apache.jmeld.tools.ant.util.FileUtils,org.apache.jmeld.tools.ant.util.FileUtils.textEquals,0.006959049857726092,0.0
M,B,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org.apache.jmeld.tools.ant.util.FileUtils,NO_FIELD,setFileLastModified(Ljava/io/File;J)V,156,156,0,0.0,0.0,0.0,0.0,RV,org.apache.jmeld.tools.ant.util,org.apache.jmeld.tools.ant.util.FileUtils,org.apache.jmeld.tools.ant.util.FileUtils.setFileLastModified,0.0062631448719534825,0.0
M,B,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org.apache.jmeld.tools.ant.util.FileUtils,NO_FIELD,createNewFile(Ljava/io/File;Z)Z,730,730,0,0.0,0.0,0.0,0.0,RV,org.apache.jmeld.tools.ant.util,org.apache.jmeld.tools.ant.util.FileUtils,org.apache.jmeld.tools.ant.util.FileUtils.createNewFile,0.0062631448719534825,0.0
M,B,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org.apache.jmeld.tools.ant.util.FileUtils,NO_FIELD,delete(Ljava/io/File;)V,1041,1041,0,0.0,0.0,0.0,0.0,RV,org.apache.jmeld.tools.ant.util,org.apache.jmeld.tools.ant.util.FileUtils,org.apache.jmeld.tools.ant.util.FileUtils.delete,0.0062631448719534825,0.0
H,B,HE_EQUALS_USE_HASHCODE,org.jmeld.ui.AbstractContentPanel,NO_FIELD,equals(Ljava/lang/Object;)Z,228,233,0,-1.0,-1.0,-1.0,0.0,HE,org.jmeld.ui,org.jmeld.ui.AbstractContentPanel,org.jmeld.ui.AbstractContentPanel.equals,0.0027836199430904367,0.0
M,B,ES_COMPARING_STRINGS_WITH_EQ,org.jmeld.ui.util.SwingUtil,NO_FIELD,installKey(Ljavax/swing/JComponent;Ljava/lang/String;Lorg/jmeld/ui/action/MeldAction;)V,24,24,0,0.0,0.0,0.0,0.0,ES,org.jmeld.ui.util,org.jmeld.ui.util.SwingUtil,org.jmeld.ui.util.SwingUtil.installKey,0.0013918099715452183,0.0
L,P,UPM_UNCALLED_PRIVATE_METHOD,org.jmeld.ui.PanelDialog,NO_FIELD,getVersionControlPanel()Ljavax/swing/JComponent;,453,475,1,0.0,0.0,0.0,0.0,UPM,org.jmeld.ui,org.jmeld.ui.PanelDialog,org.jmeld.ui.PanelDialog.getVersionControlPanel,0.31704171076928717,0.0
L,D,UCF_USELESS_CONTROL_FLOW,org.jmeld.ui.swing.LineNumberBorder,NO_FIELD,paintAfter(Ljava/awt/Graphics;II)V,109,109,0,0.0,0.0,0.0,0.0,UCF,org.jmeld.ui.swing,org.jmeld.ui.swing.LineNumberBorder,org.jmeld.ui.swing.LineNumberBorder.paintAfter,0.004175429914635655,0.0
M,D,EQ_DOESNT_OVERRIDE_EQUALS,org.jmeld.util.node.FileNode,NO_FIELD,equals(Ljava/lang/Object;)Z,1,1,0,-1.0,-1.0,-1.0,0.0,Eq,org.jmeld.util.node,org.jmeld.util.node.FileNode,org.jmeld.util.node.FileNode.equals,0.0020877149573178275,0.0
