,method,sum,tp_sum,P@5,P@10,P@15,P@20,P@25,P@30,P@35,P@40,P@45,P@50,MAP,MRR,Fitness,Kendell,AUC
0,we_list_ORI,148,6,0.0,0.0,0.0,0.0,4.0,3.3333333333333335,2.857142857142857,2.5,2.2222222222222223,2.0,0.04357985817931639,0.10426358342380015,0.25009359801026454,0.04164368450082736,0.4695945945945946
1,we_list_A,148,6,0.0,30.0,26.666666666666668,20.0,20.0,16.666666666666664,14.285714285714285,12.5,11.11111111111111,10.0,0.23679042238364267,0.5609174065106268,0.408460819309876,0.008917080345651774,0.8704954954954955
2,we_list_B,148,6,0.0,0.0,0.0,0.0,12.0,10.0,8.571428571428571,7.5,8.88888888888889,8.0,0.0778830602512788,0.17921093527480597,0.2840958641868626,0.027578599007170437,0.6418918918918919
3,baseline_ad1,148,6,0.0,0.0,0.0,15.0,20.0,16.666666666666664,17.142857142857142,15.0,13.333333333333334,12.0,0.15353192076590247,0.2920874732945671,0.4277766211589741,0.010020224305938592,0.856981981981982
4,baseline_ad2,148,6,0.0,0.0,6.666666666666667,5.0,4.0,3.3333333333333335,2.857142857142857,10.0,8.88888888888889,8.0,0.07349261656266128,0.1799997857747485,0.29282236886137114,0.026567383710240852,0.6542792792792792
5,random,148,6,0.0,0.0,6.666666666666667,10.0,8.0,6.666666666666667,5.714285714285714,5.0,4.444444444444445,4.0,0.064098992589627,0.17303909077604868,0.24412857994276757,0.03456517742232028,0.5563063063063063
6,baseline_ORI,148,6,0.0,0.0,0.0,0.0,8.0,6.666666666666667,5.714285714285714,5.0,4.444444444444445,4.0,0.05175113942057422,0.13528050615706977,0.20243874748848914,0.042562971134399705,0.4583333333333333
