NP_PARAMETER_MUST_BE_NONNULL_BUT_MARKED_AS_NULLABLE=>1681
EI_EXPOSE_REP2=>6271
OS_OPEN_STREAM_EXCEPTION_PATH=>1340
UL_UNRELEASED_LOCK_EXCEPTION_PATH=>18
URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD=>2
SC_START_IN_CTOR=>59
PZLA_PREFER_ZERO_LENGTH_ARRAYS=>353
NP_LOAD_OF_KNOWN_NULL_VALUE=>55
MS_MUTABLE_ARRAY=>3
SIC_INNER_SHOULD_BE_STATIC_ANON=>711
EQ_DOESNT_OVERRIDE_EQUALS=>552
ICAST_INTEGER_MULTIPLY_CAST_TO_LONG=>395
OS_OPEN_STREAM=>115
NP_METHOD_PARAMETER_TIGHTENS_ANNOTATION=>6
THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION=>3301
RV_RETURN_VALUE_IGNORED_BAD_PRACTICE=>454
DM_STRING_TOSTRING=>42
FI_PUBLIC_SHOULD_BE_PROTECTED=>1
MC_OVERRIDABLE_METHOD_CALL_IN_CONSTRUCTOR=>354
OBL_UNSATISFIED_OBLIGATION=>52
OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE=>634
SE_BAD_FIELD=>256
UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR=>385
SE_METHOD_MUST_BE_PRIVATE=>60
DM_DEFAULT_ENCODING=>2755
NM_CONFUSING=>55
MS_EXPOSE_REP=>410
NP_NULL_PARAM_DEREF=>1
DMI_RANDOM_USED_ONLY_ONCE=>301
DMI_INVOKING_TOSTRING_ON_ARRAY=>11
DMI_NONSERIALIZABLE_OBJECT_WRITTEN=>4
EI_EXPOSE_REP=>7166
REC_CATCH_EXCEPTION=>3069
RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE=>592
SE_NO_SERIALVERSIONID=>2856
NP_NULL_ON_SOME_PATH=>35
BC_UNCONFIRMED_CAST_OF_RETURN_VALUE=>11
UWF_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD=>4
DLS_DEAD_LOCAL_STORE=>271
SS_SHOULD_BE_STATIC=>2
