NP_PARAMETER_MUST_BE_NONNULL_BUT_MARKED_AS_NULLABLE=>19
EI_EXPOSE_REP2=>52
OS_OPEN_STREAM_EXCEPTION_PATH=>7
UL_UNRELEASED_LOCK_EXCEPTION_PATH=>2
SC_START_IN_CTOR=>1
URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD=>1
PZLA_PREFER_ZERO_LENGTH_ARRAYS=>1
NP_LOAD_OF_KNOWN_NULL_VALUE=>4
MS_MUTABLE_ARRAY=>1
SIC_INNER_SHOULD_BE_STATIC_ANON=>10
ICAST_INTEGER_MULTIPLY_CAST_TO_LONG=>3
EQ_DOESNT_OVERRIDE_EQUALS=>4
OS_OPEN_STREAM=>3
NP_METHOD_PARAMETER_TIGHTENS_ANNOTATION=>2
THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION=>34
RV_RETURN_VALUE_IGNORED_BAD_PRACTICE=>9
DM_STRING_TOSTRING=>1
FI_PUBLIC_SHOULD_BE_PROTECTED=>1
MC_OVERRIDABLE_METHOD_CALL_IN_CONSTRUCTOR=>2
OBL_UNSATISFIED_OBLIGATION=>2
OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE=>9
SE_BAD_FIELD=>3
UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR=>5
SE_METHOD_MUST_BE_PRIVATE=>1
DM_DEFAULT_ENCODING=>25
NM_CONFUSING=>1
MS_EXPOSE_REP=>2
DMI_RANDOM_USED_ONLY_ONCE=>5
NP_NULL_PARAM_DEREF=>1
DMI_NONSERIALIZABLE_OBJECT_WRITTEN=>1
EI_EXPOSE_REP=>56
DMI_INVOKING_TOSTRING_ON_ARRAY=>1
REC_CATCH_EXCEPTION=>26
RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE=>14
SE_NO_SERIALVERSIONID=>26
NP_NULL_ON_SOME_PATH=>1
BC_UNCONFIRMED_CAST_OF_RETURN_VALUE=>2
UWF_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD=>2
DLS_DEAD_LOCAL_STORE=>3
SS_SHOULD_BE_STATIC=>1
