priority1,priority2,type,package_name,field_name,method_name,startline,endline,label,s1,s2,s3,s4,addr,_package,_class,_method,rank_score,s4_rank
M,D,SF_SWITCH_NO_DEFAULT,org.apache.commons.lang.math.NumberUtils,NO_FIELD,createNumber(Ljava/lang/String;)Ljava/lang/Number;,500,541,0,0.0,0.0,0.0,0.0,SF,org.apache.commons.lang.math,org.apache.commons.lang.math.NumberUtils,org.apache.commons.lang.math.NumberUtils.createNumber,0.02122600389618947,0.0
M,D,SF_SWITCH_FALLTHROUGH,org.apache.commons.lang.math.NumberUtils,NO_FIELD,createNumber(Ljava/lang/String;)Ljava/lang/Number;,525,532,0,0.0,0.0,0.0,0.0,SF,org.apache.commons.lang.math,org.apache.commons.lang.math.NumberUtils,org.apache.commons.lang.math.NumberUtils.createNumber,0.02122600389618947,0.0
M,D,SF_SWITCH_NO_DEFAULT,org.apache.commons.lang.text.ExtendedMessageFormat,NO_FIELD,parseFormatDescription(Ljava/lang/String;Ljava/text/ParsePosition;)Ljava/lang/String;,324,335,0,0.0,0.0,0.0,0.0,SF,org.apache.commons.lang.text,org.apache.commons.lang.text.ExtendedMessageFormat,org.apache.commons.lang.text.ExtendedMessageFormat.parseFormatDescription,0.031246452537132784,0.0
M,D,EQ_DOESNT_OVERRIDE_EQUALS,org.apache.commons.lang.text.ExtendedMessageFormat,NO_FIELD,equals(Ljava/lang/Object;)Z,1,1,0,-1.0,-1.0,-1.0,0.0,Eq,org.apache.commons.lang.text,org.apache.commons.lang.text.ExtendedMessageFormat,org.apache.commons.lang.text.ExtendedMessageFormat.equals,0.031246452537132784,0.0
M,C,UR_UNINIT_READ_CALLED_FROM_SUPER_CONSTRUCTOR,org.apache.commons.lang.text.ExtendedMessageFormat,registry,applyPattern(Ljava/lang/String;)V,145,145,0,0.0,0.0,0.0,0.0,UR,org.apache.commons.lang.text,org.apache.commons.lang.text.ExtendedMessageFormat,org.apache.commons.lang.text.ExtendedMessageFormat.applyPattern,0.031246452537132784,0.0
L,D,REC_CATCH_EXCEPTION,org.apache.commons.lang.exception.ExceptionUtils,NO_FIELD,<clinit>()V,93,93,0,0.0,0.0,0.0,0.0,REC,org.apache.commons.lang.exception,org.apache.commons.lang.exception.ExceptionUtils,org.apache.commons.lang.exception.ExceptionUtils.<clinit>,0.010139511190115016,0.0
M,D,DCN_NULLPOINTER_EXCEPTION,org.apache.commons.lang.BooleanUtils,NO_FIELD,xor([Ljava/lang/Boolean;)Ljava/lang/Boolean;,939,939,0,0.0,0.0,0.0,0.0,DCN,org.apache.commons.lang,org.apache.commons.lang.BooleanUtils,org.apache.commons.lang.BooleanUtils.xor,0.013577391129437795,0.0
L,D,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org.apache.commons.lang.ArrayUtils,NO_FIELD,toObject([F)[Ljava/lang/Float;,2737,2737,0,0.0,0.0,0.0,0.0,PZLA,org.apache.commons.lang,org.apache.commons.lang.ArrayUtils,org.apache.commons.lang.ArrayUtils.toObject,0.20682806346474036,0.0
M,B,NP_BOOLEAN_RETURN_NULL,org.apache.commons.lang.BooleanUtils,NO_FIELD,toBooleanObject(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/Boolean;,592,592,0,0.0,0.0,0.0,0.0,NP,org.apache.commons.lang,org.apache.commons.lang.BooleanUtils,org.apache.commons.lang.BooleanUtils.toBooleanObject,0.019611787186965705,0.0
M,B,NP_BOOLEAN_RETURN_NULL,org.apache.commons.lang.BooleanUtils,NO_FIELD,toBooleanObject(Ljava/lang/String;)Ljava/lang/Boolean;,560,560,0,0.0,0.0,0.0,0.0,NP,org.apache.commons.lang,org.apache.commons.lang.BooleanUtils,org.apache.commons.lang.BooleanUtils.toBooleanObject,0.019611787186965705,0.0
M,B,NP_BOOLEAN_RETURN_NULL,org.apache.commons.lang.BooleanUtils,NO_FIELD,toBooleanObject(Ljava/lang/Integer;Ljava/lang/Integer;Ljava/lang/Integer;Ljava/lang/Integer;)Ljava/lang/Boolean;,368,368,0,0.0,0.0,0.0,0.0,NP,org.apache.commons.lang,org.apache.commons.lang.BooleanUtils,org.apache.commons.lang.BooleanUtils.toBooleanObject,0.019611787186965705,0.0
M,B,NP_BOOLEAN_RETURN_NULL,org.apache.commons.lang.BooleanUtils,NO_FIELD,toBooleanObject(IIII)Ljava/lang/Boolean;,336,336,0,0.0,0.0,0.0,0.0,NP,org.apache.commons.lang,org.apache.commons.lang.BooleanUtils,org.apache.commons.lang.BooleanUtils.toBooleanObject,0.019611787186965705,0.0
M,B,NP_BOOLEAN_RETURN_NULL,org.apache.commons.lang.BooleanUtils,NO_FIELD,toBooleanObject(Ljava/lang/Integer;)Ljava/lang/Boolean;,248,248,0,0.0,0.0,0.0,0.0,NP,org.apache.commons.lang,org.apache.commons.lang.BooleanUtils,org.apache.commons.lang.BooleanUtils.toBooleanObject,0.019611787186965705,0.0
M,B,NP_BOOLEAN_RETURN_NULL,org.apache.commons.lang.BooleanUtils,NO_FIELD,negate(Ljava/lang/Boolean;)Ljava/lang/Boolean;,65,65,0,0.0,0.0,0.0,0.0,NP,org.apache.commons.lang,org.apache.commons.lang.BooleanUtils,org.apache.commons.lang.BooleanUtils.negate,0.013577391129437795,0.0
L,D,REC_CATCH_EXCEPTION,org.apache.commons.lang.reflect.MemberUtils,NO_FIELD,<clinit>()V,50,50,0,0.0,0.0,0.0,0.0,REC,org.apache.commons.lang.reflect,org.apache.commons.lang.reflect.MemberUtils,org.apache.commons.lang.reflect.MemberUtils.<clinit>,0.00532535452076838,0.0
L,D,REC_CATCH_EXCEPTION,org.apache.commons.lang.reflect.MemberUtils,NO_FIELD,isSynthetic(Ljava/lang/reflect/Member;)Z,115,115,0,0.0,0.0,0.0,0.0,REC,org.apache.commons.lang.reflect,org.apache.commons.lang.reflect.MemberUtils,org.apache.commons.lang.reflect.MemberUtils.isSynthetic,0.004390023131851554,0.0
L,D,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org.apache.commons.lang.ArrayUtils,NO_FIELD,toPrimitive([Ljava/lang/Boolean;)[Z,2761,2761,0,0.0,0.0,0.0,0.0,PZLA,org.apache.commons.lang,org.apache.commons.lang.ArrayUtils,org.apache.commons.lang.ArrayUtils.toPrimitive,0.1353353832678473,0.0
L,D,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org.apache.commons.lang.ArrayUtils,NO_FIELD,toPrimitive([Ljava/lang/Short;S)[S,2511,2511,0,0.0,0.0,0.0,0.0,PZLA,org.apache.commons.lang,org.apache.commons.lang.ArrayUtils,org.apache.commons.lang.ArrayUtils.toPrimitive,0.1353353832678473,0.0
L,D,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org.apache.commons.lang.ArrayUtils,NO_FIELD,toPrimitive([Ljava/lang/Float;F)[F,2715,2715,0,0.0,0.0,0.0,0.0,PZLA,org.apache.commons.lang,org.apache.commons.lang.ArrayUtils,org.apache.commons.lang.ArrayUtils.toPrimitive,0.1353353832678473,0.0
M,D,SF_SWITCH_NO_DEFAULT,org.apache.commons.lang.time.DateUtils,NO_FIELD,modify(Ljava/util/Calendar;II)V,960,986,0,0.0,0.0,0.0,0.0,SF,org.apache.commons.lang.time,org.apache.commons.lang.time.DateUtils,org.apache.commons.lang.time.DateUtils.modify,0.007422307150759328,0.0
L,V,MS_EXPOSE_REP,org.apache.commons.lang.text.translate.EntityArrays,JAVA_CTRL_CHARS_ESCAPE,JAVA_CTRL_CHARS_ESCAPE()[[Ljava/lang/String;,352,352,0,0.0,0.0,0.0,0.0,MS,org.apache.commons.lang.text.translate,org.apache.commons.lang.text.translate.EntityArrays,org.apache.commons.lang.text.translate.EntityArrays.JAVA_CTRL_CHARS_ESCAPE,0.0024489590666800765,0.0
L,V,MS_EXPOSE_REP,org.apache.commons.lang.text.translate.EntityArrays,JAVA_CTRL_CHARS_UNESCAPE,JAVA_CTRL_CHARS_UNESCAPE()[[Ljava/lang/String;,361,361,0,0.0,0.0,0.0,0.0,MS,org.apache.commons.lang.text.translate,org.apache.commons.lang.text.translate.EntityArrays,org.apache.commons.lang.text.translate.EntityArrays.JAVA_CTRL_CHARS_UNESCAPE,0.0024489590666800765,0.0
L,D,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,org.apache.commons.lang.concurrent.ConcurrentUtils,NO_FIELD,throwCause(Ljava/util/concurrent/ExecutionException;)V,112,112,0,0.0,0.0,0.0,0.0,BC,org.apache.commons.lang.concurrent,org.apache.commons.lang.concurrent.ConcurrentUtils,org.apache.commons.lang.concurrent.ConcurrentUtils.throwCause,9.051594086291863e-05,0.0
L,D,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,org.apache.commons.lang.concurrent.ConcurrentUtils,NO_FIELD,throwCause(Ljava/util/concurrent/ExecutionException;)V,116,116,0,0.0,0.0,0.0,0.0,BC,org.apache.commons.lang.concurrent,org.apache.commons.lang.concurrent.ConcurrentUtils,org.apache.commons.lang.concurrent.ConcurrentUtils.throwCause,9.051594086291863e-05,0.0
L,B,SE_TRANSIENT_FIELD_NOT_RESTORED,org.apache.commons.lang.math.FloatRange,minObject,NO_METHOD,-1,-1,0,-1.0,-1.0,-1.0,0.0,Se,org.apache.commons.lang.math,org.apache.commons.lang.math.FloatRange,org.apache.commons.lang.math.FloatRange.NO_METHOD,0.4212975531414152,0.0
L,B,SE_TRANSIENT_FIELD_NOT_RESTORED,org.apache.commons.lang.math.FloatRange,maxObject,NO_METHOD,-1,-1,0,-1.0,-1.0,-1.0,0.0,Se,org.apache.commons.lang.math,org.apache.commons.lang.math.FloatRange,org.apache.commons.lang.math.FloatRange.NO_METHOD,0.4212975531414152,0.0
M,D,SF_SWITCH_NO_DEFAULT,org.apache.commons.lang.time.DateUtils,NO_FIELD,iterator(Ljava/util/Calendar;I)Ljava/util/Iterator;,1095,1109,0,0.0,0.0,0.0,0.0,SF,org.apache.commons.lang.time,org.apache.commons.lang.time.DateUtils,org.apache.commons.lang.time.DateUtils.iterator,0.007422307150759328,0.0
L,V,MS_EXPOSE_REP,org.apache.commons.lang.text.translate.EntityArrays,ISO8859_1_UNESCAPE,ISO8859_1_UNESCAPE()[[Ljava/lang/String;,128,128,0,0.0,0.0,0.0,0.0,MS,org.apache.commons.lang.text.translate,org.apache.commons.lang.text.translate.EntityArrays,org.apache.commons.lang.text.translate.EntityArrays.ISO8859_1_UNESCAPE,0.002499245700492809,0.0
M,D,SF_SWITCH_FALLTHROUGH,org.apache.commons.lang.time.DateUtils,NO_FIELD,getFragment(Ljava/util/Calendar;II)J,1623,1626,0,0.0,0.0,0.0,0.0,SF,org.apache.commons.lang.time,org.apache.commons.lang.time.DateUtils,org.apache.commons.lang.time.DateUtils.getFragment,0.008810218243990746,0.0
M,D,SF_SWITCH_NO_DEFAULT,org.apache.commons.lang.time.DateUtils,NO_FIELD,getFragment(Ljava/util/Calendar;II)J,1606,1611,0,0.0,0.0,0.0,0.0,SF,org.apache.commons.lang.time,org.apache.commons.lang.time.DateUtils,org.apache.commons.lang.time.DateUtils.getFragment,0.008810218243990746,0.0
H,C,EQ_SELF_USE_OBJECT,org.apache.commons.lang.mutable.MutableObject,NO_FIELD,equals(Lorg/apache/commons/lang/mutable/MutableObject;)Z,89,94,0,0.0,0.0,0.0,0.0,Eq,org.apache.commons.lang.mutable,org.apache.commons.lang.mutable.MutableObject,org.apache.commons.lang.mutable.MutableObject.equals,0.0005632102987026048,0.0
M,V,MS_EXPOSE_REP,org.apache.commons.lang.LocaleUtils,cAvailableLocaleList,availableLocaleList()Ljava/util/List;,199,199,0,0.0,0.0,0.0,0.0,MS,org.apache.commons.lang,org.apache.commons.lang.LocaleUtils,org.apache.commons.lang.LocaleUtils.availableLocaleList,0.0032384592175399777,0.0
M,V,MS_EXPOSE_REP,org.apache.commons.lang.LocaleUtils,cAvailableLocaleSet,availableLocaleSet()Ljava/util/Set;,228,228,0,0.0,0.0,0.0,0.0,MS,org.apache.commons.lang,org.apache.commons.lang.LocaleUtils,org.apache.commons.lang.LocaleUtils.availableLocaleSet,0.001951121391934024,0.0
L,B,HE_HASHCODE_USE_OBJECT_EQUALS,org.apache.commons.lang.builder.HashCodeBuilder,NO_FIELD,hashCode()I,982,982,0,0.0,0.0,0.0,0.0,HE,org.apache.commons.lang.builder,org.apache.commons.lang.builder.HashCodeBuilder,org.apache.commons.lang.builder.HashCodeBuilder.hashCode,0.0,0.0
L,V,MS_EXPOSE_REP,org.apache.commons.lang.text.translate.EntityArrays,APOS_UNESCAPE,APOS_UNESCAPE()[[Ljava/lang/String;,349,349,0,0.0,0.0,0.0,0.0,MS,org.apache.commons.lang.text.translate,org.apache.commons.lang.text.translate.EntityArrays,org.apache.commons.lang.text.translate.EntityArrays.APOS_UNESCAPE,0.002499245700492809,0.0
L,V,MS_EXPOSE_REP,org.apache.commons.lang.text.translate.EntityArrays,BASIC_ESCAPE,BASIC_ESCAPE()[[Ljava/lang/String;,333,333,0,0.0,0.0,0.0,0.0,MS,org.apache.commons.lang.text.translate,org.apache.commons.lang.text.translate.EntityArrays,org.apache.commons.lang.text.translate.EntityArrays.BASIC_ESCAPE,0.002499245700492809,0.0
L,D,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org.apache.commons.lang.ArrayUtils,NO_FIELD,toPrimitive([Ljava/lang/Float;)[F,2693,2693,0,0.0,0.0,0.0,0.0,PZLA,org.apache.commons.lang,org.apache.commons.lang.ArrayUtils,org.apache.commons.lang.ArrayUtils.toPrimitive,0.1353353832678473,0.0
L,D,BC_UNCONFIRMED_CAST,org.apache.commons.lang.math.NumberRange,NO_FIELD,<init>(Ljava/lang/Number;Ljava/lang/Number;)V,117,117,0,0.0,0.0,0.0,0.0,BC,org.apache.commons.lang.math,org.apache.commons.lang.math.NumberRange,org.apache.commons.lang.math.NumberRange.<init>,0.007745341887673767,0.0
L,B,SE_TRANSIENT_FIELD_NOT_RESTORED,org.apache.commons.lang.math.DoubleRange,maxObject,NO_METHOD,-1,-1,0,-1.0,-1.0,-1.0,0.0,Se,org.apache.commons.lang.math,org.apache.commons.lang.math.DoubleRange,org.apache.commons.lang.math.DoubleRange.NO_METHOD,0.010761339635924771,0.0
L,B,SE_TRANSIENT_FIELD_NOT_RESTORED,org.apache.commons.lang.math.DoubleRange,minObject,NO_METHOD,-1,-1,0,-1.0,-1.0,-1.0,0.0,Se,org.apache.commons.lang.math,org.apache.commons.lang.math.DoubleRange,org.apache.commons.lang.math.DoubleRange.NO_METHOD,0.010761339635924771,0.0
L,B,SE_TRANSIENT_FIELD_NOT_RESTORED,org.apache.commons.lang.CharRange,iToString,NO_METHOD,-1,-1,0,-1.0,-1.0,-1.0,0.0,Se,org.apache.commons.lang,org.apache.commons.lang.CharRange,org.apache.commons.lang.CharRange.NO_METHOD,0.0030171980287639543,0.0
L,B,SE_TRANSIENT_FIELD_NOT_RESTORED,org.apache.commons.lang.math.LongRange,minObject,NO_METHOD,-1,-1,0,-1.0,-1.0,-1.0,0.0,Se,org.apache.commons.lang.math,org.apache.commons.lang.math.LongRange,org.apache.commons.lang.math.LongRange.NO_METHOD,0.4212975531414152,0.0
L,B,SE_TRANSIENT_FIELD_NOT_RESTORED,org.apache.commons.lang.math.LongRange,maxObject,NO_METHOD,-1,-1,0,-1.0,-1.0,-1.0,0.0,Se,org.apache.commons.lang.math,org.apache.commons.lang.math.LongRange,org.apache.commons.lang.math.LongRange.NO_METHOD,0.4212975531414152,0.0
L,D,BC_UNCONFIRMED_CAST,org.apache.commons.lang.math.NumberRange,NO_FIELD,<init>(Ljava/lang/Number;Ljava/lang/Number;)V,113,113,0,0.0,0.0,0.0,0.0,BC,org.apache.commons.lang.math,org.apache.commons.lang.math.NumberRange,org.apache.commons.lang.math.NumberRange.<init>,0.007745341887673767,0.0
L,B,SE_TRANSIENT_FIELD_NOT_RESTORED,org.apache.commons.lang.math.Fraction,toProperString,NO_METHOD,-1,-1,0,-1.0,-1.0,-1.0,0.0,Se,org.apache.commons.lang.math,org.apache.commons.lang.math.Fraction,org.apache.commons.lang.math.Fraction.NO_METHOD,0.0030171980287639543,0.0
L,V,MS_EXPOSE_REP,org.apache.commons.lang.text.translate.EntityArrays,HTML40_EXTENDED_UNESCAPE,HTML40_EXTENDED_UNESCAPE()[[Ljava/lang/String;,330,330,0,0.0,0.0,0.0,0.0,MS,org.apache.commons.lang.text.translate,org.apache.commons.lang.text.translate.EntityArrays,org.apache.commons.lang.text.translate.EntityArrays.HTML40_EXTENDED_UNESCAPE,0.002499245700492809,0.0
L,B,SE_TRANSIENT_FIELD_NOT_RESTORED,org.apache.commons.lang.math.IntRange,maxObject,NO_METHOD,-1,-1,0,-1.0,-1.0,-1.0,0.0,Se,org.apache.commons.lang.math,org.apache.commons.lang.math.IntRange,org.apache.commons.lang.math.IntRange.NO_METHOD,0.012206889683479315,0.0
L,B,SE_TRANSIENT_FIELD_NOT_RESTORED,org.apache.commons.lang.math.IntRange,minObject,NO_METHOD,-1,-1,0,-1.0,-1.0,-1.0,0.0,Se,org.apache.commons.lang.math,org.apache.commons.lang.math.IntRange,org.apache.commons.lang.math.IntRange.NO_METHOD,0.012206889683479315,0.0
L,V,MS_EXPOSE_REP,org.apache.commons.lang.text.translate.EntityArrays,HTML40_EXTENDED_ESCAPE,HTML40_EXTENDED_ESCAPE()[[Ljava/lang/String;,132,132,0,0.0,0.0,0.0,0.0,MS,org.apache.commons.lang.text.translate,org.apache.commons.lang.text.translate.EntityArrays,org.apache.commons.lang.text.translate.EntityArrays.HTML40_EXTENDED_ESCAPE,0.002499245700492809,0.0
L,V,MS_EXPOSE_REP,org.apache.commons.lang.text.translate.EntityArrays,BASIC_UNESCAPE,BASIC_UNESCAPE()[[Ljava/lang/String;,341,341,0,0.0,0.0,0.0,0.0,MS,org.apache.commons.lang.text.translate,org.apache.commons.lang.text.translate.EntityArrays,org.apache.commons.lang.text.translate.EntityArrays.BASIC_UNESCAPE,0.002499245700492809,0.0
L,V,MS_EXPOSE_REP,org.apache.commons.lang.text.translate.EntityArrays,ISO8859_1_ESCAPE,ISO8859_1_ESCAPE()[[Ljava/lang/String;,28,28,0,0.0,0.0,0.0,0.0,MS,org.apache.commons.lang.text.translate,org.apache.commons.lang.text.translate.EntityArrays,org.apache.commons.lang.text.translate.EntityArrays.ISO8859_1_ESCAPE,0.002499245700492809,0.0
L,V,MS_EXPOSE_REP,org.apache.commons.lang.text.translate.EntityArrays,APOS_ESCAPE,APOS_ESCAPE()[[Ljava/lang/String;,344,344,0,0.0,0.0,0.0,0.0,MS,org.apache.commons.lang.text.translate,org.apache.commons.lang.text.translate.EntityArrays,org.apache.commons.lang.text.translate.EntityArrays.APOS_ESCAPE,0.002499245700492809,0.0
L,D,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org.apache.commons.lang.ArrayUtils,NO_FIELD,clone([Ljava/lang/Object;)[Ljava/lang/Object;,279,279,0,0.0,0.0,0.0,0.0,PZLA,org.apache.commons.lang,org.apache.commons.lang.ArrayUtils,org.apache.commons.lang.ArrayUtils.clone,0.12477519016717345,0.0
L,D,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org.apache.commons.lang.ArrayUtils,NO_FIELD,clone([J)[J,295,295,0,0.0,0.0,0.0,0.0,PZLA,org.apache.commons.lang,org.apache.commons.lang.ArrayUtils,org.apache.commons.lang.ArrayUtils.clone,0.12477519016717345,0.0
L,D,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org.apache.commons.lang.ArrayUtils,NO_FIELD,clone([I)[I,311,311,0,0.0,0.0,0.0,0.0,PZLA,org.apache.commons.lang,org.apache.commons.lang.ArrayUtils,org.apache.commons.lang.ArrayUtils.clone,0.12477519016717345,0.0
L,D,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org.apache.commons.lang.ArrayUtils,NO_FIELD,toPrimitive([Ljava/lang/Short;)[S,2489,2489,0,0.0,0.0,0.0,0.0,PZLA,org.apache.commons.lang,org.apache.commons.lang.ArrayUtils,org.apache.commons.lang.ArrayUtils.toPrimitive,0.1353353832678473,0.0
L,D,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org.apache.commons.lang.ArrayUtils,NO_FIELD,toPrimitive([Ljava/lang/Long;)[J,2353,2353,0,0.0,0.0,0.0,0.0,PZLA,org.apache.commons.lang,org.apache.commons.lang.ArrayUtils,org.apache.commons.lang.ArrayUtils.toPrimitive,0.1353353832678473,0.0
L,D,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org.apache.commons.lang.ArrayUtils,NO_FIELD,toPrimitive([Ljava/lang/Long;J)[J,2375,2375,0,0.0,0.0,0.0,0.0,PZLA,org.apache.commons.lang,org.apache.commons.lang.ArrayUtils,org.apache.commons.lang.ArrayUtils.toPrimitive,0.1353353832678473,0.0
L,D,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org.apache.commons.lang.ArrayUtils,NO_FIELD,toObject([J)[Ljava/lang/Long;,2397,2397,0,0.0,0.0,0.0,0.0,PZLA,org.apache.commons.lang,org.apache.commons.lang.ArrayUtils,org.apache.commons.lang.ArrayUtils.toObject,0.20682806346474036,0.0
L,D,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org.apache.commons.lang.ArrayUtils,NO_FIELD,toPrimitive([Ljava/lang/Integer;)[I,2421,2421,0,0.0,0.0,0.0,0.0,PZLA,org.apache.commons.lang,org.apache.commons.lang.ArrayUtils,org.apache.commons.lang.ArrayUtils.toPrimitive,0.1353353832678473,0.0
L,D,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org.apache.commons.lang.ArrayUtils,NO_FIELD,toPrimitive([Ljava/lang/Integer;I)[I,2443,2443,0,0.0,0.0,0.0,0.0,PZLA,org.apache.commons.lang,org.apache.commons.lang.ArrayUtils,org.apache.commons.lang.ArrayUtils.toPrimitive,0.1353353832678473,0.0
L,D,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org.apache.commons.lang.ArrayUtils,NO_FIELD,toObject([I)[Ljava/lang/Integer;,2465,2465,0,0.0,0.0,0.0,0.0,PZLA,org.apache.commons.lang,org.apache.commons.lang.ArrayUtils,org.apache.commons.lang.ArrayUtils.toObject,0.20682806346474036,0.0
L,D,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org.apache.commons.lang.ArrayUtils,NO_FIELD,toObject([S)[Ljava/lang/Short;,2533,2533,0,0.0,0.0,0.0,0.0,PZLA,org.apache.commons.lang,org.apache.commons.lang.ArrayUtils,org.apache.commons.lang.ArrayUtils.toObject,0.20682806346474036,0.0
L,D,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org.apache.commons.lang.ArrayUtils,NO_FIELD,clone([S)[S,327,327,0,0.0,0.0,0.0,0.0,PZLA,org.apache.commons.lang,org.apache.commons.lang.ArrayUtils,org.apache.commons.lang.ArrayUtils.clone,0.12477519016717345,0.0
L,D,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org.apache.commons.lang.ArrayUtils,NO_FIELD,toPrimitive([Ljava/lang/Byte;)[B,2557,2557,0,0.0,0.0,0.0,0.0,PZLA,org.apache.commons.lang,org.apache.commons.lang.ArrayUtils,org.apache.commons.lang.ArrayUtils.toPrimitive,0.1353353832678473,0.0
L,D,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org.apache.commons.lang.ArrayUtils,NO_FIELD,toPrimitive([Ljava/lang/Byte;B)[B,2579,2579,0,0.0,0.0,0.0,0.0,PZLA,org.apache.commons.lang,org.apache.commons.lang.ArrayUtils,org.apache.commons.lang.ArrayUtils.toPrimitive,0.1353353832678473,0.0
L,D,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org.apache.commons.lang.ArrayUtils,NO_FIELD,toObject([B)[Ljava/lang/Byte;,2601,2601,0,0.0,0.0,0.0,0.0,PZLA,org.apache.commons.lang,org.apache.commons.lang.ArrayUtils,org.apache.commons.lang.ArrayUtils.toObject,0.20682806346474036,0.0
L,D,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org.apache.commons.lang.ArrayUtils,NO_FIELD,toPrimitive([Ljava/lang/Double;)[D,2625,2625,0,0.0,0.0,0.0,0.0,PZLA,org.apache.commons.lang,org.apache.commons.lang.ArrayUtils,org.apache.commons.lang.ArrayUtils.toPrimitive,0.1353353832678473,0.0
L,D,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org.apache.commons.lang.ArrayUtils,NO_FIELD,toPrimitive([Ljava/lang/Double;D)[D,2647,2647,0,0.0,0.0,0.0,0.0,PZLA,org.apache.commons.lang,org.apache.commons.lang.ArrayUtils,org.apache.commons.lang.ArrayUtils.toPrimitive,0.1353353832678473,0.0
L,D,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org.apache.commons.lang.ArrayUtils,NO_FIELD,toObject([D)[Ljava/lang/Double;,2669,2669,0,0.0,0.0,0.0,0.0,PZLA,org.apache.commons.lang,org.apache.commons.lang.ArrayUtils,org.apache.commons.lang.ArrayUtils.toObject,0.20682806346474036,0.0
L,D,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org.apache.commons.lang.ArrayUtils,NO_FIELD,toObject([C)[Ljava/lang/Character;,2329,2329,0,0.0,0.0,0.0,0.0,PZLA,org.apache.commons.lang,org.apache.commons.lang.ArrayUtils,org.apache.commons.lang.ArrayUtils.toObject,0.20682806346474036,0.0
L,D,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org.apache.commons.lang.ArrayUtils,NO_FIELD,toPrimitive([Ljava/lang/Character;C)[C,2307,2307,0,0.0,0.0,0.0,0.0,PZLA,org.apache.commons.lang,org.apache.commons.lang.ArrayUtils,org.apache.commons.lang.ArrayUtils.toPrimitive,0.1353353832678473,0.0
L,D,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org.apache.commons.lang.ArrayUtils,NO_FIELD,toPrimitive([Ljava/lang/Character;)[C,2285,2285,0,0.0,0.0,0.0,0.0,PZLA,org.apache.commons.lang,org.apache.commons.lang.ArrayUtils,org.apache.commons.lang.ArrayUtils.toPrimitive,0.1353353832678473,0.0
L,D,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org.apache.commons.lang.ArrayUtils,NO_FIELD,subarray([ZII)[Z,756,756,0,0.0,0.0,0.0,0.0,PZLA,org.apache.commons.lang,org.apache.commons.lang.ArrayUtils,org.apache.commons.lang.ArrayUtils.subarray,0.12477519016717345,0.0
L,D,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org.apache.commons.lang.ArrayUtils,NO_FIELD,subarray([FII)[F,717,717,0,0.0,0.0,0.0,0.0,PZLA,org.apache.commons.lang,org.apache.commons.lang.ArrayUtils,org.apache.commons.lang.ArrayUtils.subarray,0.12477519016717345,0.0
L,D,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org.apache.commons.lang.ArrayUtils,NO_FIELD,subarray([DII)[D,678,678,0,0.0,0.0,0.0,0.0,PZLA,org.apache.commons.lang,org.apache.commons.lang.ArrayUtils,org.apache.commons.lang.ArrayUtils.subarray,0.12477519016717345,0.0
L,D,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org.apache.commons.lang.ArrayUtils,NO_FIELD,subarray([BII)[B,639,639,0,0.0,0.0,0.0,0.0,PZLA,org.apache.commons.lang,org.apache.commons.lang.ArrayUtils,org.apache.commons.lang.ArrayUtils.subarray,0.12477519016717345,0.0
L,D,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org.apache.commons.lang.ArrayUtils,NO_FIELD,subarray([CII)[C,600,600,0,0.0,0.0,0.0,0.0,PZLA,org.apache.commons.lang,org.apache.commons.lang.ArrayUtils,org.apache.commons.lang.ArrayUtils.subarray,0.12477519016717345,0.0
